,car,glass,plate,truck,Vehicles,Dinnerware,closer to vehicles,closer to dinnerware,,,,,
7712,0.1189901356,0.1092192504,0.1434944593,0.1093049126,0.1141475241,0.1263568549,True,False,,,,,
7713,0.1091829149,0.1166013119,0.1192662156,0.0949210173,0.1020519661,0.1179337637,True,False,,,,,
7714,0.1306859258,0.1811400335,0.175680586,0.1175431698,0.1241145478,0.1784103097,True,False,,,,,
7715,0.0924210954,0.1050783159,0.1119156809,0.0802432546,0.086332175,0.1084969984,True,False,,,,,
7716,0.0998813754,0.0927164285,0.1106448063,0.0803015401,0.0900914578,0.1016806174,True,False,,,,,
7717,0.1611285896,0.1566174524,0.1563266239,0.1158828461,0.1385057179,0.1564720381,True,False,,,,,
7718,0.0863568773,0.1102834671,0.0666396001,0.0788007627,0.08257882,0.0884615336,True,False,,,,,
7719,0.0671367082,0.1075311036,0.1000635033,0.115917819,0.0915272636,0.1037973035,True,False,,,,,
7720,0.0926604347,0.0787163278,0.0891612152,0.0574991452,0.0750797899,0.0839387715,True,False,,,,,
7721,0.1580899886,0.1776576865,0.1958897866,0.1548125955,0.1564512921,0.1867737366,True,False,,,,,
7722,0.1302489444,0.1378118958,0.1649970716,0.1290846153,0.1296667799,0.1514044837,True,False,,,,,
7723,0.1256565687,0.1204147101,0.1592778974,0.0795759444,0.1026162565,0.1398463037,True,False,,,,,
7724,0.0369868662,0.0341624418,0.0256108952,0.0304690071,0.0337279367,0.0298866685,False,True,,,,,
7725,0.1451806312,0.1562563402,0.1523888125,0.1691288299,0.1571547305,0.1543225763,False,True,,,,,
7726,0.0669454873,0.0750743471,0.0848248201,0.0943714759,0.0806584816,0.0799495836,False,True,,,,,
7727,0.127580754,0.1341593186,0.1315857468,0.1470854591,0.1373331066,0.1328725327,False,True,,,,,
7728,0.0709839517,0.1365357091,0.0772623039,0.0999129401,0.0854484459,0.1068990065,True,False,,,,,
7729,0.0706536897,0.076877699,0.0718908676,0.0568443435,0.0637490166,0.0743842833,True,False,,,,,
7730,0.0476250896,0.0691085257,0.06584432,0.0469412444,0.047283167,0.0674764229,True,False,,,,,
7731,0.0842731317,0.0852470848,0.0911987136,0.0528347743,0.068553953,0.0882228992,True,False,,,,,
7732,0.0722276507,0.0559000427,0.0823965712,0.0897358818,0.0809817662,0.069148307,False,True,,,,,
7733,0.0422037365,0.049510563,0.0389393917,0.0298731478,0.0360384421,0.0442249773,True,False,,,,,
7734,0.1020992435,0.1253806196,0.1104200077,0.1155878709,0.1088435572,0.1179003136,True,False,,,,,
7735,0.0692219865,0.0512547475,0.0640667227,0.062307311,0.0657646487,0.0576607351,False,True,,,,,
7736,0.0895198121,0.1061462394,0.0954235214,0.1132547607,0.1013872864,0.1007848804,False,True,,,,,
7737,0.1451276866,0.1598546016,0.1307343295,0.1230814797,0.1341045832,0.1452944655,True,False,,,,,
7738,0.0773016298,0.1096040672,0.1151823863,0.0768767187,0.0770891743,0.1123932268,True,False,,,,,
7739,0.095638854,0.0944389238,0.1246655412,0.0870898134,0.0913643337,0.1095522325,True,False,,,,,
7740,0.084167081,0.1369737009,0.0928132309,0.093845484,0.0890062825,0.1148934659,True,False,,,,,
7741,0.1287649147,0.166500933,0.1346036897,0.1076387931,0.1182018539,0.1505523113,True,False,,,,,
7742,0.0770694738,0.088309633,0.1163640412,0.0891548657,0.0831121698,0.1023368371,True,False,,,,,
7743,0.1462108916,0.1405765705,0.1190657365,0.1103496113,0.1282802514,0.1298211535,True,False,,,,,
7744,0.1258467351,0.1497244334,0.1245115892,0.0806142046,0.1032304699,0.1371180113,True,False,,,,,
7745,0.1162206019,0.1094814732,0.1046573378,0.0952763636,0.1057484828,0.1070694055,True,False,,,,,
7746,0.1231071893,0.1331377595,0.1342365819,0.1222377413,0.1226724653,0.1336871707,True,False,,,,,
7747,0.1382375309,0.132293751,0.1276063067,0.132519593,0.135378562,0.1299500288,False,True,,,,,
7748,0.2026864738,0.1695600053,0.1908493047,0.166360917,0.1845236954,0.180204655,False,True,,,,,
7749,0.0912815716,0.0764916629,0.0869600614,0.0709062034,0.0810938875,0.0817258622,True,False,,,,,
7750,0.1281920558,0.1623509487,0.0998336051,0.0911062992,0.1096491775,0.1310922769,True,False,,,,,
7751,0.0744915122,0.0800342888,0.069637656,0.0854036338,0.079947573,0.0748359724,False,True,,,,,
7752,0.1018043198,0.1114868441,0.1350265653,0.0985606157,0.1001824678,0.1232567047,True,False,,,,,
7753,0.1204117949,0.1349838706,0.115678886,0.1521844204,0.1362981076,0.1253313783,False,True,,,,,
7754,0.1290645062,0.1549021478,0.1703579792,0.1166665522,0.1228655292,0.1626300635,True,False,,,,,
7755,0.0835212762,0.1092435714,0.1131659163,0.0877848823,0.0856530792,0.1112047438,True,False,,,,,
7756,0.1284223257,0.0937301592,0.1198208602,0.1052254328,0.1168238792,0.1067755097,False,True,,,,,
7757,0.1825526479,0.1572356543,0.158950034,0.1241937224,0.1533731852,0.1580928442,True,False,,,,,
7758,0.0826876222,0.057628418,0.0883890938,0.0654480341,0.0740678282,0.0730087559,False,True,,,,,
7759,0.100911085,0.071498056,0.0635517361,0.0765218355,0.0887164603,0.067524896,False,True,,,,,
7760,0.1069634145,0.1054408568,0.0970312387,0.0755178068,0.0912406107,0.1012360478,True,False,,,,,
7761,0.0950752628,0.0753457083,0.0921114979,0.0732665379,0.0841709003,0.0837286031,False,True,,,,,
7762,0.0673358959,0.0944768438,0.0749602657,0.0759642344,0.0716500651,0.0847185548,True,False,,,,,
7763,0.0601999817,0.0762429077,0.0782069407,0.0586959273,0.0594479545,0.0772249242,True,False,,,,,
7764,0.1190220364,0.1157376094,0.141468355,0.0864245095,0.102723273,0.1286029822,True,False,,,,,
7765,0.0610898865,0.0541737173,0.072976979,0.035553348,0.0483216172,0.0635753481,True,False,,,,,
7766,0.1059805515,0.0868115573,0.1069239313,0.0815678232,0.0937741874,0.0968677443,True,False,,,,,
7767,0.1301163138,0.1940417958,0.2126599117,0.1357403997,0.1329283567,0.2033508537,True,False,,,,,
7768,0.0987871806,0.0945704916,0.0897547503,0.117554506,0.1081708433,0.092162621,False,True,,,,,
7769,0.0578107588,0.1123453629,0.0854031752,0.0719901232,0.064900441,0.098874269,True,False,,,,,
7770,0.152953113,0.1368217303,0.180313682,0.1066719262,0.1298125196,0.1585677061,True,False,,,,,
7771,0.1722789627,0.1245032967,0.0747960276,0.0781843439,0.1252316533,0.0996496622,False,True,,,,,
7772,0.1141683233,0.0882566536,0.0946520504,0.0834540218,0.0988111726,0.091454352,False,True,,,,,
7773,0.1231168306,0.1343791741,0.1030920134,0.0771979542,0.1001573924,0.1187355937,True,False,,,,,
7774,0.0832704291,0.0774252336,0.0693180464,0.0753274401,0.0792989346,0.07337164,False,True,,,,,
7775,0.1578639863,0.1455434873,0.1611894102,0.1419453037,0.149904645,0.1533664487,True,False,,,,,
7776,0.1044439517,0.1140773548,0.0934888494,0.0800469009,0.0922454263,0.1037831021,True,False,,,,,
7777,0.0755843961,0.0758214658,0.0661819254,0.0628304744,0.0692074353,0.0710016956,True,False,,,,,
7778,0.0854611255,0.0665334012,0.0612446443,0.0842705097,0.0848658176,0.0638890228,False,True,,,,,
7779,0.0630301058,0.0543294127,0.0566131952,0.0507979345,0.0569140202,0.0554713039,False,True,,,,,
7780,0.0960087852,0.1164119746,0.1009952375,0.0824608712,0.0892348282,0.1087036061,True,False,,,,,
7781,0.0666749021,0.1140939764,0.0932393887,0.0907116377,0.0786932699,0.1036666826,True,False,,,,,
7782,0.2034676814,0.1972171014,0.2022353345,0.2005632118,0.2020154466,0.199726218,False,True,,,,,
7783,0.0812389929,0.0885914793,0.0712939872,0.0728161923,0.0770275926,0.0799427333,True,False,,,,,
7784,0.0427482741,0.0643202143,0.0846358756,0.0580799492,0.0504141116,0.074478045,True,False,,,,,
7785,0.0774472574,0.0707461433,0.0659127527,0.0645494907,0.0709983741,0.068329448,False,True,,,,,
7786,0.1246161338,0.1244544485,0.1137212544,0.0962163602,0.110416247,0.1190878515,True,False,,,,,
7787,0.0746712396,0.0725848849,0.0593531677,0.0819232629,0.0782972513,0.0659690263,False,True,,,,,
7788,0.1334809316,0.1641632629,0.1727800206,0.1428398778,0.1381604047,0.1684716417,True,False,,,,,
7789,0.1035781576,0.1174177192,0.0894119932,0.0804513243,0.0920147409,0.1034148562,True,False,,,,,
7790,0.1174486023,0.1167597429,0.1236926318,0.0927001463,0.1050743743,0.1202261873,True,False,,,,,
7791,0.1099232865,0.0897892539,0.1001882126,0.0869181739,0.0984207302,0.0949887333,False,True,,,,,
7792,0.1456411871,0.2067035567,0.2270134456,0.1672786823,0.1564599347,0.2168585011,True,False,,,,,
7793,0.0709961442,0.090492981,0.1046999163,0.0733353932,0.0721657687,0.0975964487,True,False,,,,,
7794,0.1296347816,0.0807141269,0.0940996046,0.0900853315,0.1098600565,0.0874068657,False,True,,,,,
7795,0.1412561708,0.1833349382,0.1498581684,0.1304944037,0.1358752873,0.1665965533,True,False,,,,,
7796,0.0750281404,0.1097659205,0.0840011635,0.0621282938,0.0685782171,0.096883542,True,False,,,,,
7797,0.1011885285,0.1314938604,0.1757631151,0.0827237796,0.0919561541,0.1536284877,True,False,,,,,
7798,0.0499314126,0.0395149435,0.0325831405,0.0395781381,0.0447547753,0.036049042,False,True,,,,,
7799,0.0735163236,0.0753163303,0.0913202265,0.0746244288,0.0740703762,0.0833182784,True,False,,,,,
7800,0.1810747412,0.1821597599,0.190645577,0.1101912159,0.1456329785,0.1864026685,True,False,,,,,
7801,0.0644051876,0.0977225417,0.0719158971,0.0503342647,0.0573697262,0.0848192194,True,False,,,,,
7802,0.081952162,0.0642773368,0.0756456423,0.0684588889,0.0752055254,0.0699614895,False,True,,,,,
7803,0.1201389361,0.1432159014,0.1245180253,0.1156015681,0.1178702521,0.1338669634,True,False,,,,,
7804,0.0892639179,0.0838259533,0.0704139683,0.0634739368,0.0763689273,0.0771199608,True,False,,,,,
7805,0.0632577186,0.0747443055,0.083675084,0.0771752038,0.0702164612,0.0792096948,True,False,,,,,
7806,0.1146024881,0.0871847711,0.0998460778,0.0928678104,0.1037351492,0.0935154244,False,True,,,,,
7807,0.1419986237,0.1545579965,0.1415644593,0.1164005066,0.1291995652,0.1480612279,True,False,,,,,
7808,0.0632659172,0.0744402329,0.0588900084,0.0549155042,0.0590907107,0.0666651206,True,False,,,,,
7809,0.0990658063,0.073584515,0.0962432892,0.0984531878,0.0987594971,0.0849139021,False,True,,,,,
7810,0.0558502218,0.0750820427,0.0625074036,0.0496829032,0.0527665625,0.0687947232,True,False,,,,,
7811,0.0874533934,0.075123144,0.1047089871,0.067193767,0.0773235802,0.0899160655,True,False,,,,,
7812,0.1032552437,0.1521486147,0.1476663458,0.1098096192,0.1065324314,0.1499074802,True,False,,,,,
7813,0.1030963426,0.0874750692,0.1071736472,0.082811032,0.0929536873,0.0973243582,True,False,,,,,
7814,0.0696426868,0.0665168407,0.0667501174,0.0567262195,0.0631844531,0.066633479,True,False,,,,,
7815,0.0535071818,0.0683935769,0.0581627282,0.0493994152,0.0514532985,0.0632781525,True,False,,,,,
7816,0.0480792638,0.0641555147,0.0745318275,0.0549870146,0.0515331392,0.0693436711,True,False,,,,,
7817,0.1089421251,0.092055449,0.0985188887,0.0945397287,0.1017409269,0.0952871688,False,True,,,,,
7818,0.0749269049,0.0763454869,0.0823084653,0.0777359763,0.0763314406,0.0793269761,True,False,,,,,
7819,0.1300626039,0.1687297839,0.1503433627,0.1278885171,0.1289755605,0.1595365733,True,False,,,,,
7820,0.1101485584,0.1246540184,0.1261975839,0.1176635774,0.1139060679,0.1254258012,True,False,,,,,
7821,0.068655177,0.0640955985,0.0851696388,0.0561900963,0.0624226366,0.0746326186,True,False,,,,,
7822,0.124789862,0.0995988506,0.0684328149,0.0759285383,0.1003592002,0.0840158328,False,True,,,,,
7823,0.0723423322,0.0665098038,0.0937343524,0.0547447157,0.063543524,0.0801220781,True,False,,,,,
7824,0.0800073972,0.0952557772,0.0802376647,0.0629566723,0.0714820347,0.087746721,True,False,,,,,
7825,0.0787061862,0.1105429177,0.1234324347,0.072274355,0.0754902706,0.1169876762,True,False,,,,,
7826,0.1123851091,0.109561747,0.1126655787,0.0738186166,0.0931018628,0.1111136628,True,False,,,,,
7827,0.1397319629,0.1464157208,0.1478577587,0.1186188369,0.1291753999,0.1471367397,True,False,,,,,
7828,0.0782710171,0.0719870726,0.0757938874,0.0906726568,0.0844718369,0.07389048,False,True,,,,,
7829,0.0354589236,0.032849386,0.0460535238,0.0307230402,0.0330909819,0.0394514549,True,False,,,,,
7830,0.074301642,0.0799846438,0.090736368,0.0612603936,0.0677810178,0.0853605059,True,False,,,,,
7831,0.0579918165,0.0597510804,0.0554940151,0.0515978796,0.0547948481,0.0576225477,True,False,,,,,
7832,0.1184332497,0.1279512058,0.1808875233,0.1293148324,0.1238740411,0.1544193645,True,False,,,,,
7833,0.0736867095,0.0684903883,0.0801256368,0.0762865717,0.0749866406,0.0743080125,False,True,,,,,
7834,0.1266983981,0.1333382274,0.1480216986,0.0935436152,0.1101210066,0.140679963,True,False,,,,,
7835,0.1443048672,0.1580194804,0.1498178891,0.1059938799,0.1251493736,0.1539186848,True,False,,,,,
7836,0.0947463405,0.0986058863,0.0704926076,0.0621122685,0.0784293045,0.084549247,True,False,,,,,
7837,0.0967323303,0.0631295282,0.080152102,0.0631775129,0.0799549216,0.0716408151,False,True,,,,,
7838,0.0976815383,0.0926264538,0.1165338984,0.1108163443,0.1042489413,0.1045801761,True,False,,,,,
7839,0.2043920853,0.107922808,0.160277457,0.1473264122,0.1758592487,0.1341001325,False,True,,,,,
7840,0.0801786133,0.119267565,0.0762804025,0.0730771429,0.0766278781,0.0977739837,True,False,,,,,
7841,0.1212452829,0.1883561328,0.1182686113,0.0883724078,0.1048088453,0.1533123721,True,False,,,,,
7842,0.1022800006,0.071887737,0.0910690733,0.0615739224,0.0819269615,0.0814784051,False,True,,,,,
7843,0.2087276753,0.1527121423,0.1525516493,0.1287877103,0.1687576928,0.1526318958,False,True,,,,,
7844,0.0738385223,0.0519169347,0.0601523492,0.0630447702,0.0684416462,0.0560346419,False,True,,,,,
7845,0.2766470933,0.198225048,0.2046280387,0.1654473512,0.2210472222,0.2014265434,False,True,,,,,
7846,0.0756177751,0.0600055574,0.0797673351,0.0633233458,0.0694705604,0.0698864462,True,False,,,,,
7847,0.0718846351,0.1129581544,0.0947156311,0.0615641165,0.0667243758,0.1038368928,True,False,,,,,
7848,0.0506594729,0.0618010503,0.0646181412,0.0397264436,0.0451929582,0.0632095957,True,False,,,,,
7849,0.1193725817,0.085308403,0.0906824094,0.0823203445,0.1008464631,0.0879954062,False,True,,,,,
7850,0.0831063004,0.0533772909,0.0764932349,0.0499808631,0.0665435817,0.0649352629,False,True,,,,,
7851,0.1246051925,0.130851395,0.100431412,0.110122166,0.1173636792,0.1156414035,False,True,,,,,
7852,0.0544014208,0.0598828892,0.0718323762,0.0493195614,0.0518604911,0.0658576327,True,False,,,,,
7853,0.0907459004,0.1062645031,0.1066942483,0.0945724666,0.0926591835,0.1064793757,True,False,,,,,
7854,0.1584596424,0.1643231978,0.0999409322,0.1387163814,0.1485880119,0.132132065,False,True,,,,,
7855,0.1494514139,0.1643766765,0.1287917373,0.079419163,0.1144352884,0.1465842069,True,False,,,,,
7856,0.0944546083,0.1049069876,0.1070253221,0.0719996892,0.0832271488,0.1059661548,True,False,,,,,
7857,0.1618543538,0.1349369026,0.1520310738,0.1522186364,0.1570364951,0.1434839882,False,True,,,,,
7858,0.1096941403,0.1118181875,0.104338706,0.0842326369,0.0969633886,0.1080784467,True,False,,,,,
7859,0.0503347894,0.0563347833,0.080402976,0.0394936035,0.0449141965,0.0683688796,True,False,,,,,
7860,0.1353733374,0.1127071335,0.1233957078,0.1006721065,0.1180227219,0.1180514206,True,False,,,,,
7861,0.1946812826,0.2178484665,0.1894546251,0.1850519251,0.1898666039,0.2036515458,True,False,,,,,
7862,0.1073209803,0.1055108223,0.1006290992,0.126511041,0.1169160107,0.1030699608,False,True,,,,,
7863,0.1863252497,0.1256562794,0.1312969455,0.1390674624,0.1626963561,0.1284766124,False,True,,,,,
7864,0.1655435963,0.1238646286,0.1397954944,0.1374739405,0.1515087684,0.1318300615,False,True,,,,,
7865,0.0877260107,0.0889290531,0.1345628564,0.0690479623,0.0783869865,0.1117459547,True,False,,,,,
7866,0.0923848674,0.0886187216,0.098009094,0.0643653739,0.0783751207,0.0933139078,True,False,,,,,
7867,0.0765869625,0.1255935122,0.09673068,0.0880009706,0.0822939665,0.1111620961,True,False,,,,,
7868,0.0427956101,0.0557751937,0.0827292516,0.0523955694,0.0475955898,0.0692522226,True,False,,,,,
7869,0.1020931232,0.1156280202,0.0909024802,0.0665067776,0.0842999504,0.1032652502,True,False,,,,,
7870,0.1211258304,0.1505114423,0.1288610261,0.1156893565,0.1184075935,0.1396862342,True,False,,,,,
7871,0.1162452179,0.1161898734,0.1422663469,0.1272351496,0.1217401838,0.1292281102,True,False,,,,,
7872,0.0899041993,0.0698875758,0.0857277217,0.0816480975,0.0857761484,0.0778076488,False,True,,,,,
7873,0.1000185352,0.085705249,0.1037884766,0.0832351003,0.0916268177,0.0947468628,True,False,,,,,
7874,0.1218736656,0.1140505447,0.1017254049,0.0954220713,0.1086478684,0.1078879748,False,True,,,,,
7875,0.0985326984,0.0867877661,0.0813222644,0.088655675,0.0935941867,0.0840550153,False,True,,,,,
7876,0.0710838187,0.06048268,0.0534482748,0.0636788103,0.0673813145,0.0569654774,False,True,,,,,
7877,0.1246225272,0.0917490735,0.0734595302,0.0604816877,0.0925521075,0.0826043018,False,True,,,,,
7878,0.1143767287,0.1163288623,0.1036731795,0.0871608305,0.1007687796,0.1100010209,True,False,,,,,
7879,0.1186604694,0.1116948932,0.1005368322,0.1071476654,0.1129040674,0.1061158627,False,True,,,,,
7880,0.1000924321,0.1420096622,0.1206691937,0.0948922978,0.097492365,0.131339428,True,False,,,,,
7881,0.0911238918,0.0558016952,0.0696350998,0.0706936533,0.0809087725,0.0627183975,False,True,,,,,
7882,0.0593622565,0.092594543,0.0642826088,0.0616682365,0.0605152465,0.0784385759,True,False,,,,,
7883,0.0591089733,0.0584681529,0.0507963283,0.0498147886,0.0544618809,0.0546322406,True,False,,,,,
7884,0.0957857423,0.0788743015,0.1046073695,0.0742108871,0.0849983147,0.0917408355,True,False,,,,,
7885,0.048475779,0.0450144618,0.045026573,0.0359191702,0.0421974746,0.0450205174,True,False,,,,,
7886,0.2487070447,0.2782892792,0.2512434334,0.1814154986,0.2150612717,0.2647663563,True,False,,,,,
7887,0.1093552524,0.0945205423,0.0808636323,0.065760679,0.0875579657,0.0876920873,True,False,,,,,
7888,0.056722368,0.062181998,0.0510327368,0.0418024489,0.0492624084,0.0566073674,True,False,,,,,
7889,0.1166250782,0.1678603026,0.1264668568,0.1206457749,0.1186354265,0.1471635797,True,False,,,,,
7890,0.1250655801,0.092609849,0.0993995859,0.0920879796,0.1085767799,0.0960047174,False,True,,,,,
7891,0.0494541374,0.052893595,0.0525441676,0.036800084,0.0431271107,0.0527188813,True,False,,,,,
7892,0.0746383728,0.0838366718,0.0554744864,0.0819270192,0.078282696,0.0696555791,False,True,,,,,
7893,0.0884554751,0.0949223358,0.0712542323,0.0785653928,0.0835104339,0.083088284,False,True,,,,,
7894,0.181969793,0.1970703169,0.1776558734,0.1656120897,0.1737909414,0.1873630952,True,False,,,,,
7895,0.085810965,0.1200955856,0.0840131962,0.0686930638,0.0772520144,0.1020543909,True,False,,,,,
7896,0.119782605,0.1534524721,0.1235332741,0.1302976319,0.1250401185,0.1384928731,True,False,,,,,
7897,0.0755659604,0.0803944339,0.0835269787,0.0581201654,0.0668430629,0.0819607063,True,False,,,,,
7898,0.0510626147,0.077998823,0.063155285,0.0447029274,0.047882771,0.070577054,True,False,,,,,
7899,0.1146583691,0.0826709865,0.1016055933,0.0768644153,0.0957613922,0.0921382899,False,True,,,,,
7900,0.0911517999,0.0768397879,0.0583224381,0.0618489755,0.0765003877,0.067581113,False,True,,,,,
7901,0.0697301024,0.0799250921,0.0701834722,0.0768469309,0.0732885167,0.0750542821,True,False,,,,,
7902,0.0584959877,0.085566495,0.0537794189,0.0487929369,0.0536444623,0.0696729569,True,False,,,,,
7903,0.0745238616,0.0619741358,0.0602159974,0.0782115338,0.0763676977,0.0610950666,False,True,,,,,
7904,0.0761664458,0.1105693795,0.0944693149,0.0973877538,0.0867770998,0.1025193472,True,False,,,,,
7905,0.1957745421,0.1572261726,0.1671705822,0.1302309814,0.1630027617,0.1621983774,False,True,,,,,
7906,0.142998306,0.1069965062,0.1640274203,0.1975459242,0.1702721151,0.1355119632,False,True,,,,,
7907,0.0696914104,0.0942183566,0.0860893972,0.0688588866,0.0692751485,0.0901538769,True,False,,,,,
7908,0.1487474221,0.1579968166,0.0970265941,0.0940158191,0.1213816206,0.1275117054,True,False,,,,,
7909,0.1082691853,0.1471062256,0.1149412301,0.0946478408,0.1014585131,0.1310237279,True,False,,,,,
7910,0.1061354988,0.0731292862,0.0910712562,0.0669064329,0.0865209659,0.0821002712,False,True,,,,,
7911,0.2182091934,0.1577962967,0.2426851278,0.1586352679,0.1884222307,0.2002407123,True,False,,,,,
7912,0.105313554,0.1227632642,0.0914831238,0.0892166254,0.0972650897,0.107123194,True,False,,,,,
7913,0.1172448152,0.0996814422,0.1022210878,0.1035856893,0.1104152522,0.100951265,False,True,,,,,
7914,0.1389270029,0.1527824077,0.1517485378,0.1354266061,0.1371768045,0.1522654727,True,False,,,,,
7915,0.0729949141,0.0708710818,0.0676023135,0.0886079175,0.0808014158,0.0692366977,False,True,,,,,
7916,0.0879657979,0.131194756,0.0952164894,0.0827935587,0.0853796783,0.1132056227,True,False,,,,,
7917,0.0970988612,0.1004105724,0.0940657166,0.1013933712,0.0992461162,0.0972381445,False,True,,,,,
7918,0.1532883679,0.1413731994,0.1358635533,0.1013368979,0.1273126329,0.1386183763,True,False,,,,,
7919,0.0695219614,0.0889046434,0.0704444196,0.0681806121,0.0688512868,0.0796745315,True,False,,,,,
7920,0.1187381494,0.1344958528,0.0867531834,0.1096796946,0.114208922,0.1106245181,False,True,,,,,
7921,0.1024406269,0.1033102206,0.0934147678,0.064689906,0.0835652664,0.0983624942,True,False,,,,,
7922,0.166894344,0.179043081,0.1246952291,0.1518556951,0.1593750195,0.151869155,False,True,,,,,
7923,0.0888745249,0.1084624244,0.0847912393,0.0516969397,0.0702857323,0.0966268318,True,False,,,,,
7924,0.1249141858,0.1198693245,0.0857681954,0.107010758,0.1159624719,0.1028187599,False,True,,,,,
7925,0.1047685937,0.0777278416,0.0870101442,0.0562638344,0.0805162141,0.0823689929,True,False,,,,,
7926,0.1028733392,0.0726715376,0.0925743943,0.0885340324,0.0957036858,0.082622966,False,True,,,,,
7927,0.1381006801,0.1593518316,0.1226535681,0.1433867918,0.1407437359,0.1410026999,True,False,,,,,
7928,0.1809161181,0.1829764639,0.1654032861,0.1686948203,0.1748054692,0.174189875,False,True,,,,,
7929,0.1955203591,0.1842892081,0.2253328716,0.1553948517,0.1754576054,0.2048110399,True,False,,,,,
7930,0.0500813447,0.0479129803,0.0486372069,0.0349656291,0.0425234869,0.0482750936,True,False,,,,,
7931,0.1619959175,0.1129208326,0.1769848124,0.1073077375,0.1346518275,0.1449528225,True,False,,,,,
7932,0.0936297615,0.1129182824,0.0973023912,0.080138781,0.0868842712,0.1051103368,True,False,,,,,
7933,0.1131715695,0.1259969528,0.0907177563,0.0761337792,0.0946526744,0.1083573546,True,False,,,,,
7934,0.1170763338,0.1138280164,0.0971408708,0.0772922356,0.0971842847,0.1054844436,True,False,,,,,
7935,0.1213291767,0.1319292644,0.1516004073,0.1138684127,0.1175987947,0.1417648358,True,False,,,,,
7936,0.1241961664,0.1828466623,0.1102960108,0.1511782917,0.1376872291,0.1465713365,True,False,,,,,
7937,0.0636648723,0.0826285644,0.0966564763,0.0644214663,0.0640431693,0.0896425203,True,False,,,,,
7938,0.1271665802,0.1054354392,0.1591318884,0.0815067034,0.1043366418,0.1322836638,True,False,,,,,
7939,0.0905414737,0.0828498195,0.1479963282,0.108768081,0.0996547774,0.1154230738,True,False,,,,,
7940,0.0659166398,0.1322661934,0.0894354154,0.066181086,0.0660488629,0.1108508044,True,False,,,,,
7941,0.2071844587,0.18054445,0.1534238458,0.139902447,0.1735434529,0.1669841479,False,True,,,,,
7942,0.0671054871,0.0620631855,0.0723972644,0.065561249,0.0663333681,0.0672302249,True,False,,,,,
7943,0.0809124541,0.097932167,0.0824775437,0.0803015307,0.0806069924,0.0902048553,True,False,,,,,
7944,0.0566939121,0.0868111203,0.0774381636,0.0636649259,0.060179419,0.0821246419,True,False,,,,,
7945,0.1115525891,0.1008174331,0.0909574337,0.1070895114,0.1093210503,0.0958874334,False,True,,,,,
7946,0.0746918706,0.076809441,0.079278601,0.085427681,0.0800597758,0.078044021,False,True,,,,,
7947,0.0860593727,0.127090552,0.09571798,0.0858877083,0.0859735405,0.111404266,True,False,,,,,
7948,0.0558820217,0.0670093306,0.0554071869,0.0646322264,0.0602571241,0.0612082587,True,False,,,,,
7949,0.0783874729,0.1084468432,0.0696038404,0.0583964898,0.0683919813,0.0890253418,True,False,,,,,
7950,0.0754505567,0.0775255412,0.0856215948,0.084325046,0.0798878014,0.081573568,True,False,,,,,
7951,0.0737563629,0.0820138797,0.0598722728,0.0743570956,0.0740567293,0.0709430762,False,True,,,,,
7952,0.1183148132,0.1287115703,0.1106918071,0.1225604155,0.1204376143,0.1197016887,False,True,,,,,
7953,0.104340869,0.1154586212,0.1157410115,0.0741687653,0.0892548172,0.1155998164,True,False,,,,,
7954,0.1608905538,0.1109100079,0.1061964656,0.1443702063,0.15263038,0.1085532368,False,True,,,,,
7955,0.1456635581,0.1369779375,0.1377001172,0.1072035704,0.1264335643,0.1373390274,True,False,,,,,
7956,0.0774362457,0.0871055078,0.0674741773,0.0598877618,0.0686620037,0.0772898426,True,False,,,,,
7957,0.2110108993,0.1861278685,0.1959198569,0.1609375036,0.1859742014,0.1910238627,True,False,,,,,
7958,0.1453214874,0.1356623536,0.1465558827,0.0975837863,0.1214526368,0.1411091182,True,False,,,,,
7959,0.1691871067,0.1168124185,0.1546165961,0.0951210058,0.1321540562,0.1357145073,True,False,,,,,
7960,0.0759943076,0.0827197829,0.0861398881,0.0531647006,0.0645795041,0.0844298355,True,False,,,,,
7961,0.0670417955,0.0975034365,0.0700723357,0.0644780852,0.0657599404,0.0837878861,True,False,,,,,
7962,0.0806745631,0.1480853407,0.1273810484,0.094111787,0.087393175,0.1377331945,True,False,,,,,
7963,0.0646424959,0.0884171659,0.060931925,0.0574441949,0.0610433454,0.0746745454,True,False,,,,,
7964,0.1490983103,0.1245528205,0.1536354924,0.1253847825,0.1372415464,0.1390941565,True,False,,,,,
7965,0.1025293158,0.0893792934,0.1515941082,0.077517547,0.0900234314,0.1204867008,True,False,,,,,
7966,0.1767904787,0.1600815174,0.138041554,0.150151137,0.1634708079,0.1490615357,False,True,,,,,
7967,0.1008169288,0.0828183941,0.0973621366,0.1046868256,0.1027518772,0.0900902654,False,True,,,,,
7968,0.0916041927,0.0685833059,0.0943707727,0.0698939722,0.0807490824,0.0814770393,True,False,,,,,
7969,0.0534484424,0.0612296038,0.0624953754,0.0414778754,0.0474631589,0.0618624896,True,False,,,,,
7970,0.0808094858,0.0744270754,0.0726088231,0.0764966993,0.0786530925,0.0735179492,False,True,,,,,
7971,0.0959192668,0.0870521947,0.0701616201,0.0879701333,0.0919447001,0.0786069074,False,True,,,,,
7972,0.1154094989,0.1482103368,0.1535240256,0.1500542658,0.1327318824,0.1508671812,True,False,,,,,
