,car,glass,plate,truck,Vehicles,Dinnerware,closer to vehicles,closer to dinnerware,,,
4655,0.0039678766,0.0055712531,0.0049621632,0.0038583432,0.0039131099,0.0052667081,True,False,,,
4656,0.0069840796,0.005598428,0.0076624294,0.0058192021,0.0064016409,0.0066304287,True,False,,,
4657,0.0039650147,0.0055189617,0.0038532449,0.0036102469,0.0037876308,0.0046861033,True,False,,,
4658,0.0035333556,0.0050795329,0.0058235711,0.0044160345,0.0039746951,0.005451552,True,False,,,
4659,0.0059305222,0.0034065287,0.004336956,0.00732285,0.0066266861,0.0038717424,False,True,,,
4660,0.0058039055,0.0047259333,0.0054389436,0.0044661302,0.0051350179,0.0050824385,False,True,,,
4661,0.0059146229,0.0065366323,0.0066068523,0.0059082217,0.0059114223,0.0065717423,True,False,,,
4662,0.0059281005,0.0071904136,0.0071486581,0.0050253902,0.0054767453,0.0071695359,True,False,,,
4663,0.0076092767,0.006134922,0.0057542187,0.0075062263,0.0075577515,0.0059445704,False,True,,,
4664,0.0056994928,0.0045933752,0.0042142461,0.0058009819,0.0057502374,0.0044038107,False,True,,,
4665,0.0041779202,0.0047396165,0.0035651175,0.0045885415,0.0043832309,0.004152367,False,True,,,
4666,0.0057006777,0.0090098324,0.0080251086,0.0063643993,0.0060325385,0.0085174705,True,False,,,
4667,0.0083580269,0.0099866122,0.0107944974,0.0106516503,0.0095048386,0.0103905548,True,False,,,
4668,0.0042382698,0.0054403885,0.0053699988,0.005008321,0.0046232954,0.0054051937,True,False,,,
4669,0.0052016881,0.0045639578,0.0032714752,0.0035617568,0.0043817225,0.0039177165,False,True,,,
4670,0.0033906915,0.0031421608,0.004363768,0.0036942998,0.0035424956,0.0037529644,True,False,,,
4671,0.0031225974,0.002703284,0.0037932865,0.003219013,0.0031708052,0.0032482852,True,False,,,
4672,0.0062367095,0.0049458908,0.0064123562,0.0067149484,0.006475829,0.0056791235,False,True,,,
4673,0.0079733344,0.0056936861,0.0081748492,0.0102581467,0.0091157405,0.0069342677,False,True,,,
4674,0.0060110486,0.0041251027,0.0028603482,0.005336836,0.0056739423,0.0034927254,False,True,,,
4675,0.0054221174,0.0064760874,0.006209685,0.004336692,0.0048794047,0.0063428862,True,False,,,
4676,0.0052538144,0.0056081178,0.0068720771,0.0085084915,0.0068811529,0.0062400974,False,True,,,
4677,0.0067686046,0.0078815978,0.0055453594,0.0072025677,0.0069855861,0.0067134786,False,True,,,
4678,0.0039029017,0.0066172157,0.0048172805,0.0054508272,0.0046768644,0.0057172481,True,False,,,
4679,0.0043808317,0.0033429307,0.0039427963,0.0040280271,0.0042044294,0.0036428635,False,True,,,
4680,0.0048043308,0.0036250127,0.0046622062,0.0055126863,0.0051585086,0.0041436095,False,True,,,
4681,0.0046100056,0.0048161447,0.0065236218,0.0054489612,0.0050294834,0.0056698832,True,False,,,
4682,0.0053754482,0.0062570256,0.0051847009,0.0042661116,0.0048207799,0.0057208633,True,False,,,
4683,0.0063545647,0.0048099508,0.0061278449,0.0058503114,0.006102438,0.0054688978,False,True,,,
4684,0.0051820727,0.0068787231,0.0070805162,0.0055588991,0.0053704859,0.0069796196,True,False,,,
4685,0.0052991843,0.0044227873,0.003844785,0.0052567016,0.005277943,0.0041337861,False,True,,,
4686,0.0076761286,0.0076314158,0.0098788751,0.007519853,0.0075979908,0.0087551455,True,False,,,
4687,0.0046272769,0.0036933525,0.0028112372,0.0043448504,0.0044860637,0.0032522948,False,True,,,
4688,0.0039340355,0.0051118357,0.0059350537,0.0049531757,0.0044436056,0.0055234447,True,False,,,
4689,0.0037570477,0.003452107,0.0032350953,0.0031750497,0.0034660487,0.0033436011,False,True,,,
4690,0.0079172102,0.0043835931,0.0047129451,0.0051034766,0.0065103434,0.0045482691,False,True,,,
4691,0.0070631984,0.0059233026,0.0057416404,0.0059643897,0.006513794,0.0058324715,False,True,,,
4692,0.0044784878,0.0056998387,0.0051429541,0.004847794,0.0046631409,0.0054213964,True,False,,,
4693,0.0047521082,0.003159197,0.0046718038,0.0037451852,0.0042486467,0.0039155004,False,True,,,
4694,0.0041330767,0.0035022509,0.0029660498,0.0039947158,0.0040638962,0.0032341504,False,True,,,
4695,0.0039334462,0.0041144834,0.0031936693,0.0039311297,0.0039322879,0.0036540763,False,True,,,
4696,0.0068039202,0.0057809998,0.0054374474,0.004756422,0.0057801711,0.0056092236,False,True,,,
4697,0.0060081294,0.0062346518,0.0045665678,0.0062884079,0.0061482687,0.0054006098,False,True,,,
4698,0.0038932272,0.0043741071,0.0038609901,0.0042072195,0.0040502234,0.0041175486,True,False,,,
4699,0.0118998817,0.0096670144,0.0079259513,0.0087687942,0.010334338,0.0087964829,False,True,,,
4700,0.0074600108,0.0083139012,0.0056545817,0.0083418472,0.007900929,0.0069842414,False,True,,,
4701,0.0075345137,0.008005798,0.0097127049,0.0048260163,0.006180265,0.0088592515,True,False,,,
4702,0.0030100222,0.0041232246,0.0044461308,0.0040991315,0.0035545769,0.0042846777,True,False,,,
4703,0.0058934445,0.005089832,0.0058721737,0.0039706962,0.0049320703,0.0054810028,True,False,,,
4704,0.0047736607,0.0059205111,0.0035411108,0.0046155456,0.0046946031,0.004730811,True,False,,,
4705,0.0048673935,0.0048752743,0.0050760614,0.0047792782,0.0048233358,0.0049756678,True,False,,,
4706,0.007148419,0.0050248093,0.0057230323,0.0051178717,0.0061331454,0.0053739208,False,True,,,
4707,0.0035309575,0.0038105784,0.0044038353,0.0038968053,0.0037138814,0.0041072069,True,False,,,
4708,0.0094380495,0.0069911587,0.0065128784,0.0098736722,0.0096558609,0.0067520185,False,True,,,
4709,0.0042818267,0.0038466343,0.0038045092,0.0034363981,0.0038591124,0.0038255717,False,True,,,
4710,0.0107859107,0.0086155979,0.0102309768,0.0095798275,0.0101828691,0.0094232874,False,True,,,
4711,0.005860591,0.0077930062,0.0085166665,0.0071802651,0.0065204281,0.0081548363,True,False,,,
4712,0.0044339254,0.0037560841,0.0031352411,0.0049697884,0.0047018569,0.0034456626,False,True,,,
4713,0.0029092567,0.0047738639,0.0040256358,0.0034449018,0.0031770792,0.0043997498,True,False,,,
4714,0.0081554833,0.0060706163,0.0069952532,0.0064496913,0.0073025873,0.0065329348,False,True,,,
4715,0.0046258479,0.0055499611,0.0045122862,0.00384801,0.004236929,0.0050311236,True,False,,,
4716,0.0049253564,0.0043139337,0.0039884538,0.004472952,0.0046991542,0.0041511938,False,True,,,
4717,0.0045660277,0.0054110887,0.0040098625,0.0033957856,0.0039809066,0.0047104756,True,False,,,
4718,0.006035188,0.0045951913,0.0044980348,0.0045267208,0.0052809544,0.004546613,False,True,,,
4719,0.0057944949,0.0068091992,0.0084307279,0.0050591445,0.0054268197,0.0076199635,True,False,,,
4720,0.0041331273,0.0049057276,0.0047672924,0.0050577425,0.0045954349,0.00483651,True,False,,,
4721,0.0029310184,0.0030357293,0.0030320277,0.0037858876,0.003358453,0.0030338785,False,True,,,
4722,0.0041675304,0.0038317526,0.00454797,0.0039391633,0.0040533469,0.0041898613,True,False,,,
4723,0.0058064579,0.0065227841,0.0050584463,0.0074449199,0.0066256889,0.0057906152,False,True,,,
4724,0.0055139213,0.0044998885,0.0046706713,0.005274618,0.0053942697,0.0045852799,False,True,,,
4725,0.003312433,0.0047102261,0.0056866477,0.0053954464,0.0043539397,0.0051984369,True,False,,,
4726,0.005811948,0.0058487444,0.0059576601,0.0070281579,0.0064200529,0.0059032022,False,True,,,
4727,0.0043380422,0.0050444306,0.0041762205,0.0049715592,0.0046548007,0.0046103255,False,True,,,
4728,0.0072531542,0.004577933,0.0065645766,0.0081318238,0.007692489,0.0055712548,False,True,,,
4729,0.0073648464,0.0056933298,0.0052135749,0.0060299768,0.0066974116,0.0054534524,False,True,,,
4730,0.0029525749,0.0045514291,0.0029233599,0.0032084666,0.0030805208,0.0037373945,True,False,,,
4731,0.0035784243,0.0028898475,0.0032967684,0.0036676616,0.003623043,0.003093308,False,True,,,
4732,0.0058870396,0.0076750645,0.0055962816,0.0048362315,0.0053616356,0.006635673,True,False,,,
4733,0.0102898291,0.0076995302,0.0080134627,0.0068599339,0.0085748815,0.0078564965,False,True,,,
4734,0.0040194514,0.0039074413,0.0046432548,0.0037197246,0.003869588,0.0042753481,True,False,,,
4735,0.0076926378,0.0101033424,0.0093898883,0.0094087866,0.0085507122,0.0097466154,True,False,,,
4736,0.004601383,0.0058794728,0.0054556541,0.0045807998,0.0045910914,0.0056675634,True,False,,,
4737,0.0053368857,0.0039422233,0.0044578316,0.0045995529,0.0049682193,0.0042000275,False,True,,,
4738,0.006770901,0.0068814811,0.0039014034,0.0053915349,0.0060812179,0.0053914423,False,True,,,
4739,0.0073702229,0.0107268064,0.0092491066,0.009042658,0.0082064405,0.0099879565,True,False,,,
4740,0.0050420222,0.0041177199,0.00426365,0.0053118537,0.0051769379,0.0041906849,False,True,,,
4741,0.0062446186,0.0067166571,0.0045248794,0.0071132109,0.0066789147,0.0056207683,False,True,,,
4742,0.0060323907,0.0046171654,0.0045465281,0.0058386002,0.0059354954,0.0045818467,False,True,,,
4743,0.0082296915,0.0034158428,0.0056254639,0.0051575655,0.0066936285,0.0045206533,False,True,,,
4744,0.006034226,0.0067415363,0.0056097793,0.0075198973,0.0067770616,0.0061756578,False,True,,,
4745,0.0053453392,0.0047249379,0.0069680439,0.0041453039,0.0047453215,0.0058464909,True,False,,,
4746,0.0048781697,0.0047560566,0.0053869321,0.0039351123,0.004406641,0.0050714944,True,False,,,
4747,0.0062198329,0.0057267797,0.0050198634,0.005259872,0.0057398524,0.0053733216,False,True,,,
4748,0.0052129229,0.0036159727,0.0039218104,0.0034238928,0.0043184079,0.0037688916,False,True,,,
4749,0.0106674317,0.008328126,0.0097569673,0.0126345372,0.0116509845,0.0090425466,False,True,,,
4750,0.0046983269,0.0038265424,0.0047078712,0.0037192681,0.0042087975,0.0042672068,True,False,,,
4751,0.0039366903,0.003627324,0.0033327502,0.0044701019,0.0042033961,0.0034800371,False,True,,,
4752,0.0025392858,0.0038890022,0.0041041343,0.0028856016,0.0027124437,0.0039965682,True,False,,,
4753,0.0034710829,0.0051947954,0.0035372059,0.0042617504,0.0038664166,0.0043660007,True,False,,,
4754,0.0039188192,0.0049165016,0.0058443795,0.0039575277,0.0039381735,0.0053804405,True,False,,,
4755,0.0063448331,0.0052517373,0.0047437891,0.0060808648,0.006212849,0.0049977632,False,True,,,
4756,0.0039715517,0.003632587,0.0045241088,0.0035813273,0.0037764395,0.0040783479,True,False,,,
4757,0.0057204339,0.004803044,0.004030212,0.0039626497,0.0048415418,0.004416628,False,True,,,
4758,0.0032205139,0.0027876723,0.0028330529,0.0039507314,0.0035856227,0.0028103626,False,True,,,
4759,0.0044875694,0.0050636219,0.0030302674,0.0048260678,0.0046568186,0.0040469446,False,True,,,
4760,0.0063270871,0.0068770133,0.0066380881,0.0071416014,0.0067343443,0.0067575507,True,False,,,
4761,0.0054140636,0.0043465944,0.005069808,0.0051513765,0.0052827201,0.0047082012,False,True,,,
4762,0.0043508165,0.0043531286,0.0030128423,0.0026276062,0.0034892113,0.0036829855,True,False,,,
4763,0.0054377707,0.0061913814,0.0082606418,0.0081239575,0.0067808641,0.0072260116,True,False,,,
4764,0.0046010553,0.0038477136,0.0048709088,0.0043834189,0.0044922371,0.0043593112,False,True,,,
4765,0.0047598884,0.0055048064,0.0042052088,0.0066163375,0.0056881129,0.0048550076,False,True,,,
4766,0.0058720446,0.0057658105,0.0057853229,0.0084194319,0.0071457382,0.0057755667,False,True,,,
4767,0.0088119951,0.0082059507,0.0080409353,0.011675196,0.0102435956,0.008123443,False,True,,,
4768,0.0041580333,0.0038625637,0.0045281161,0.0047587952,0.0044584142,0.0041953399,False,True,,,
4769,0.0020537852,0.003948363,0.0038735972,0.0023687845,0.0022112849,0.0039109801,True,False,,,
4770,0.0058076925,0.0037012595,0.0044735143,0.0063723636,0.0060900281,0.0040873869,False,True,,,
4771,0.00625532,0.0047187576,0.0054976557,0.0064437793,0.0063495497,0.0051082067,False,True,,,
4772,0.0093742526,0.0064608144,0.0100094905,0.006898081,0.0081361668,0.0082351525,True,False,,,
4773,0.0078497894,0.0079155467,0.005666458,0.0057276064,0.0067886979,0.0067910024,True,False,,,
4774,0.0049747026,0.0056460723,0.0048686933,0.0052232532,0.0050989779,0.0052573828,True,False,,,
4775,0.0050270878,0.0059123711,0.0040148409,0.0049076789,0.0049673833,0.004963606,False,True,,,
4776,0.0026468146,0.0032504679,0.0033818721,0.0025426062,0.0025947104,0.00331617,True,False,,,
4777,0.0038517521,0.0040390809,0.0036694268,0.003854266,0.003853009,0.0038542538,True,False,,,
4778,0.0048766856,0.0053044624,0.0071944939,0.0043709214,0.0046238035,0.0062494781,True,False,,,
4779,0.0058071075,0.0047057327,0.0060447025,0.0055920248,0.0056995662,0.0053752176,False,True,,,
4780,0.0063156293,0.0080925171,0.0052322442,0.0060734001,0.0061945147,0.0066623806,True,False,,,
4781,0.0041518564,0.0042407714,0.005288627,0.0050673556,0.004609606,0.0047646992,True,False,,,
4782,0.0051548479,0.0062045147,0.0058492111,0.0066392825,0.0058970652,0.0060268629,True,False,,,
4783,0.0050915827,0.0058745145,0.0047293201,0.0034515146,0.0042715486,0.0053019173,True,False,,,
4784,0.0041163527,0.0046246945,0.0032744194,0.0060335211,0.0050749369,0.0039495569,False,True,,,
4785,0.0037360071,0.0049916261,0.004709129,0.0032163381,0.0034761726,0.0048503776,True,False,,,
4786,0.0065356823,0.0094312669,0.0078841007,0.0075491623,0.0070424223,0.0086576838,True,False,,,
4787,0.0051071435,0.0029666491,0.0044677635,0.0038025176,0.0044548306,0.0037172063,False,True,,,
4788,0.0036442412,0.0040224171,0.0037272881,0.0043000698,0.0039721555,0.0038748526,False,True,,,
4789,0.0051685165,0.006138389,0.0041292078,0.0057740061,0.0054712613,0.0051337984,False,True,,,
4790,0.0046303229,0.0053661339,0.0042061237,0.0037143116,0.0041723172,0.0047861288,True,False,,,
4791,0.0053845394,0.0033383823,0.0032640177,0.0036774287,0.004530984,0.0033012,False,True,,,
4792,0.0053652942,0.0051046257,0.004750432,0.0057665819,0.0055659381,0.0049275289,False,True,,,
4793,0.0063628347,0.0070253265,0.0051462735,0.0049453239,0.0056540793,0.0060858,True,False,,,
4794,0.0058293847,0.004869949,0.0051240711,0.0040987167,0.0049640507,0.0049970101,True,False,,,
4795,0.0055534029,0.003643193,0.0046797993,0.0037611875,0.0046572952,0.0041614961,False,True,,,
4796,0.0076684312,0.0090049624,0.008380791,0.00645771,0.0070630706,0.0086928767,True,False,,,
4797,0.007282574,0.0050746033,0.0061521655,0.0053494251,0.0063159996,0.0056133844,False,True,,,
4798,0.007580006,0.0082409636,0.006165546,0.0064163993,0.0069982027,0.0072032548,True,False,,,
4799,0.0037323461,0.0039032541,0.0036071678,0.0030743515,0.0034033488,0.0037552109,True,False,,,
4800,0.0052404591,0.0050306047,0.0036557927,0.0046270375,0.0049337483,0.0043431987,False,True,,,
4801,0.0085403555,0.0098665159,0.0073753236,0.0071113522,0.0078258539,0.0086209198,True,False,,,
4802,0.003876019,0.0043078607,0.006649097,0.0056656775,0.0047708483,0.0054784789,True,False,,,
4803,0.0034667181,0.0038006574,0.0028351216,0.0028425039,0.003154611,0.0033178895,True,False,,,
4804,0.0051183565,0.0058670595,0.0052448076,0.0054064292,0.0052623929,0.0055559335,True,False,,,
4805,0.0055573985,0.0039906343,0.0048242265,0.0044852698,0.0050213341,0.0044074304,False,True,,,
4806,0.0120819747,0.0098005017,0.008102223,0.0074018549,0.0097419148,0.0089513624,False,True,,,
4807,0.003915977,0.0051632631,0.0044493785,0.0047016915,0.0043088343,0.0048063208,True,False,,,
4808,0.0053021536,0.0050113256,0.0040874739,0.0055605467,0.0054313502,0.0045493998,False,True,,,
4809,0.0038531577,0.0029907262,0.0026978248,0.0027091781,0.0032811679,0.0028442755,False,True,,,
4810,0.0063913134,0.0067354723,0.0097390619,0.0083292999,0.0073603066,0.0082372671,True,False,,,
4811,0.0055748219,0.0059301612,0.0050283394,0.0067549112,0.0061648666,0.0054792503,False,True,,,
4812,0.0060308023,0.0039549288,0.0054339977,0.004111662,0.0050712321,0.0046944633,False,True,,,
4813,0.0111771499,0.0095994089,0.0088499605,0.0098370749,0.0105071124,0.0092246847,False,True,,,
4814,0.006631517,0.0058902735,0.009093356,0.0073505503,0.0069910337,0.0074918147,True,False,,,
4815,0.0060051924,0.0062693714,0.0079488769,0.0050540012,0.0055295968,0.0071091242,True,False,,,
4816,0.0049311852,0.0047550177,0.0054710994,0.0042042028,0.004567694,0.0051130586,True,False,,,
4817,0.0057063698,0.0041413044,0.0043487623,0.0048870716,0.0052967207,0.0042450334,False,True,,,
4818,0.003228412,0.0041445037,0.0032657397,0.0042009092,0.0037146606,0.0037051217,False,True,,,
4819,0.0079898139,0.0054807835,0.0065037796,0.006401498,0.007195656,0.0059922816,False,True,,,
4820,0.0054462032,0.0069866927,0.0042704097,0.0058738158,0.0056600095,0.0056285512,False,True,,,
4821,0.0041166117,0.003360616,0.0035983072,0.004571279,0.0043439453,0.0034794616,False,True,,,
4822,0.0051093811,0.0036808001,0.0052111034,0.0064202019,0.0057647915,0.0044459517,False,True,,,
4823,0.0030445197,0.0030687006,0.0032859655,0.0028638514,0.0029541856,0.0031773331,True,False,,,
4824,0.0058129131,0.0061449644,0.0073115066,0.0076580684,0.0067354908,0.0067282355,False,True,,,
4825,0.0108525999,0.0076102507,0.0097202962,0.01116169,0.011007145,0.0086652735,False,True,,,
4826,0.0083906269,0.0067129672,0.0056619448,0.0049244876,0.0066575573,0.006187456,False,True,,,
4827,0.0064894164,0.0065504931,0.0086128237,0.0061358581,0.0063126372,0.0075816584,True,False,,,
4828,0.0026387932,0.0039842853,0.0040576197,0.0024966197,0.0025677065,0.0040209525,True,False,,,
4829,0.0059485455,0.0061500518,0.0066515354,0.0046001566,0.0052743511,0.0064007936,True,False,,,
4830,0.0040560261,0.0050586131,0.0044899844,0.0031236945,0.0035898603,0.0047742988,True,False,,,
4831,0.0051228631,0.0045449069,0.0053902288,0.004362415,0.0047426391,0.0049675679,True,False,,,
4832,0.0033712508,0.0045741136,0.0050565841,0.0046215212,0.003996386,0.0048153489,True,False,,,
4833,0.0058709417,0.0070500769,0.0067455853,0.0054201906,0.0056455662,0.0068978311,True,False,,,
4834,0.0046767346,0.0047602992,0.0048146613,0.0046990549,0.0046878948,0.0047874802,True,False,,,
4835,0.0064643085,0.006231256,0.006117135,0.0090123244,0.0077383164,0.0061741955,False,True,,,
4836,0.0049799453,0.0042951005,0.0041867193,0.00524185,0.0051108977,0.0042409099,False,True,,,
4837,0.0049626788,0.0057679831,0.0052951931,0.0050830553,0.005022867,0.0055315881,True,False,,,
4838,0.0034813359,0.0049955715,0.0045185765,0.0029190545,0.0032001952,0.004757074,True,False,,,
4839,0.0048646814,0.0057452375,0.0050827602,0.0047168169,0.0047907492,0.0054139989,True,False,,,
4840,0.0065682829,0.0057157408,0.0064379071,0.0058156461,0.0061919645,0.006076824,False,True,,,
4841,0.005047161,0.0042807656,0.0045533449,0.0049789911,0.0050130761,0.0044170553,False,True,,,
4842,0.0041969199,0.0035642673,0.0033595921,0.0043153405,0.0042561302,0.0034619297,False,True,,,
4843,0.0045843808,0.007490427,0.0050695533,0.0037229564,0.0041536686,0.0062799902,True,False,,,
4844,0.005416623,0.0052370464,0.0048950944,0.0035778451,0.0044972341,0.0050660704,True,False,,,
4845,0.0045361705,0.0066952178,0.0047074094,0.0058335851,0.0051848778,0.0057013136,True,False,,,
4846,0.0103396246,0.006531007,0.0077711872,0.0083085869,0.0093241057,0.0071510971,False,True,,,
4847,0.0070936404,0.0073668867,0.0061779734,0.0056446661,0.0063691532,0.00677243,True,False,,,
4848,0.0083345914,0.0079326663,0.00834004,0.0074610404,0.0078978159,0.0081363531,True,False,,,
4849,0.0061822083,0.0045154329,0.0052847809,0.0040909175,0.0051365629,0.0049001069,False,True,,,
4850,0.0066288113,0.0060502715,0.0045759901,0.0046164439,0.0056226276,0.0053131308,False,True,,,
4851,0.0072849872,0.0090082485,0.0078472012,0.0058891728,0.00658708,0.0084277248,True,False,,,
4852,0.0030181363,0.0033226163,0.0030282834,0.0037971407,0.0034076385,0.0031754499,False,True,,,
4853,0.0067981479,0.00860663,0.0085297854,0.0063966106,0.0065973793,0.0085682077,True,False,,,
4854,0.00744116,0.0047964369,0.0072195077,0.0081367396,0.0077889498,0.0060079723,False,True,,,
4855,0.0055169603,0.0047182503,0.0056418624,0.0051762701,0.0053466152,0.0051800564,False,True,,,
4856,0.0032905534,0.0049156515,0.0038651603,0.003743717,0.0035171352,0.0043904059,True,False,,,
4857,0.0042736075,0.0043353821,0.004240302,0.0049579745,0.004615791,0.004287842,False,True,,,
4858,0.005299318,0.0063300286,0.0071288232,0.0062457545,0.0057725363,0.0067294259,True,False,,,
4859,0.0063744877,0.0067722151,0.0052165317,0.006520654,0.0064475709,0.0059943734,False,True,,,
4860,0.0070192433,0.005846991,0.0080613333,0.0062097789,0.0066145111,0.0069541621,True,False,,,
4861,0.0041454365,0.0035081244,0.0044786625,0.0047797387,0.0044625876,0.0039933935,False,True,,,
4862,0.0050070625,0.0067034329,0.0064051585,0.0055211775,0.00526412,0.0065542957,True,False,,,
4863,0.0051473035,0.004214709,0.0036457929,0.0044628765,0.00480509,0.0039302509,False,True,,,
4864,0.0040907213,0.0053857891,0.0044762126,0.0040425782,0.0040666497,0.0049310009,True,False,,,
4865,0.0059184903,0.0046928753,0.0074735288,0.0048530491,0.0053857697,0.0060832021,True,False,,,
4866,0.0040721608,0.0048916962,0.0058992731,0.0036823183,0.0038772395,0.0053954846,True,False,,,
4867,0.0032849232,0.0051161182,0.0054758163,0.0051766904,0.0042308068,0.0052959673,True,False,,,
4868,0.0044370545,0.0063173232,0.0066472066,0.0062940032,0.0053655289,0.0064822649,True,False,,,
4869,0.0088564872,0.0068851603,0.0092868817,0.008188345,0.0085224161,0.008086021,False,True,,,
4870,0.0050461733,0.0031616501,0.0054026509,0.0042630221,0.0046545977,0.0042821505,False,True,,,
4871,0.0040669944,0.0037266569,0.0060678856,0.0045390593,0.0043030268,0.0048972713,True,False,,,
4872,0.0064895401,0.0050548948,0.0051701992,0.0050904391,0.0057899896,0.005112547,False,True,,,
4873,0.0088161815,0.0083865612,0.0080674038,0.0083593634,0.0085877725,0.0082269825,False,True,,,
4874,0.0043965069,0.0047936666,0.0049482415,0.005588874,0.0049926904,0.0048709541,False,True,,,
4875,0.0041766445,0.0041013009,0.0043665201,0.0054678675,0.004822256,0.0042339105,False,True,,,
4876,0.0061889528,0.0064932116,0.0063747528,0.0050135096,0.0056012312,0.0064339822,True,False,,,
4877,0.0053940228,0.0039183692,0.0055216431,0.0061807737,0.0057873983,0.0047200062,False,True,,,
4878,0.0084639445,0.0067441605,0.0054324655,0.0100702683,0.0092671064,0.006088313,False,True,,,
4879,0.0048561627,0.0055521731,0.004649973,0.0041870705,0.0045216166,0.0051010731,True,False,,,
4880,0.0073004012,0.0094062456,0.007061305,0.0065588239,0.0069296125,0.0082337753,True,False,,,
4881,0.0071396919,0.0066584889,0.0052911626,0.0053139734,0.0062268327,0.0059748257,False,True,,,
4882,0.0046171256,0.0041073043,0.0041162004,0.0044684486,0.0045427871,0.0041117523,False,True,,,
4883,0.0035807367,0.0048276784,0.0046099293,0.0043968822,0.0039888095,0.0047188038,True,False,,,
4884,0.0039581502,0.0025500468,0.0034272362,0.003835752,0.0038969511,0.0029886415,False,True,,,
4885,0.0040615236,0.0048967816,0.0053285226,0.005848352,0.0049549378,0.0051126521,True,False,,,
4886,0.00513891,0.0057382595,0.0064963012,0.0063859054,0.0057624077,0.0061172804,True,False,,,
4887,0.0034952861,0.0034073574,0.0040817369,0.0042802639,0.003887775,0.0037445472,False,True,,,
4888,0.0095471702,0.0088588042,0.0102496249,0.0091512881,0.0093492292,0.0095542145,True,False,,,
4889,0.0042282569,0.0048622196,0.0059499616,0.0067237063,0.0054759816,0.0054060906,False,True,,,
4890,0.003942644,0.0045378319,0.0054384521,0.005968196,0.00495542,0.004988142,True,False,,,
4891,0.0047439774,0.0035379783,0.0054944306,0.0045395224,0.0046417499,0.0045162044,False,True,,,
4892,0.004543358,0.0053842574,0.0053208112,0.0049989323,0.0047711451,0.0053525343,True,False,,,
4893,0.0040318901,0.0053330312,0.0062964511,0.0052506862,0.0046412881,0.0058147412,True,False,,,
4894,0.0036971537,0.0039618436,0.0029625755,0.00358989,0.0036435219,0.0034622095,False,True,,,
4895,0.0039174676,0.0057068372,0.0036993121,0.0034896239,0.0037035458,0.0047030747,True,False,,,
4896,0.0056324633,0.0055138311,0.0061070288,0.0048789238,0.0052556936,0.0058104299,True,False,,,
4897,0.0041484846,0.0053724883,0.0058371043,0.0036276238,0.0038880542,0.0056047963,True,False,,,
4898,0.0068614783,0.0048550305,0.0059661557,0.0069363548,0.0068989166,0.0054105931,False,True,,,
4899,0.0072663772,0.009636946,0.0083789241,0.0095751354,0.0084207563,0.009007935,True,False,,,
4900,0.0065089485,0.0081369721,0.0058422546,0.0066573046,0.0065831265,0.0069896134,True,False,,,
4901,0.0053327538,0.0056991894,0.0057103064,0.0049177576,0.0051252557,0.0057047479,True,False,,,
4902,0.0112542718,0.0091025,0.0075272335,0.0100929301,0.0106736009,0.0083148667,False,True,,,
4903,0.0050113249,0.0051122455,0.0064912999,0.0044446648,0.0047279948,0.0058017727,True,False,,,
4904,0.0047731772,0.0039376257,0.0056410867,0.0057835448,0.005278361,0.0047893562,False,True,,,
4905,0.006559909,0.006916016,0.0046077407,0.0058753345,0.0062176218,0.0057618783,False,True,,,
4906,0.006006515,0.0065227889,0.0056823573,0.0056053599,0.0058059375,0.0061025731,True,False,,,
4907,0.0043329172,0.0062656141,0.0056190803,0.0045616984,0.0044473078,0.0059423472,True,False,,,
4908,0.0061437094,0.0048998833,0.0059648323,0.0059664997,0.0060551046,0.0054323578,False,True,,,
4909,0.0073718149,0.0068503451,0.0076954245,0.0056437242,0.0065077695,0.0072728848,True,False,,,
4910,0.0052892482,0.0082788081,0.0074805391,0.0072355709,0.0062624095,0.0078796736,True,False,,,
4911,0.0040715405,0.0048078794,0.0032992634,0.0054645568,0.0047680487,0.0040535714,False,True,,,
4912,0.0097628894,0.0098935055,0.0123176937,0.0134872819,0.0116250857,0.0111055996,False,True,,,
4913,0.0043728472,0.0026622492,0.002276881,0.0032952015,0.0038340243,0.0024695651,False,True,,,
4914,0.006189735,0.0058651822,0.0059200146,0.0045130952,0.0053514151,0.0058925984,True,False,,,
4915,0.0054389592,0.0052478699,0.004745863,0.0068741629,0.0061565611,0.0049968664,False,True,,,
4916,0.003718023,0.0043116003,0.0038917382,0.0041489057,0.0039334643,0.0041016693,True,False,,,
4917,0.003908395,0.0042176262,0.0045184166,0.0046954161,0.0043019056,0.0043680214,True,False,,,
4918,0.0027940459,0.0035180875,0.0024318012,0.0019805444,0.0023872951,0.0029749443,True,False,,,
4919,0.0049845891,0.0052989202,0.0057543075,0.0050786588,0.0050316239,0.0055266139,True,False,,,
4920,0.0040296946,0.0036245258,0.0044587217,0.0062704162,0.0051500554,0.0040416237,False,True,,,
4921,0.0041663831,0.0032365188,0.0038972228,0.0041705672,0.0041684751,0.0035668708,False,True,,,
4922,0.0069541003,0.0058788553,0.0072325506,0.0070513946,0.0070027474,0.0065557029,False,True,,,
4923,0.0069066753,0.0062803152,0.0077321571,0.0050691249,0.0059879001,0.0070062362,True,False,,,
4924,0.0060017454,0.0068911157,0.0054172154,0.0066773881,0.0063395668,0.0061541656,False,True,,,
4925,0.0035008303,0.0032585589,0.0046822684,0.0035383771,0.0035196037,0.0039704136,True,False,,,
